CASE_ID,ACHA,AIU_CHILD,AIU_PARENT,CYF_KPL,CYF_PL_O,DA,DPW_FS,DPW_GA,DPW_SSI,DPW_TANF,EI,FSC,HACP,HH,IL_CHILD,JPO,JPO_CHILD,JPO_KPL,JPO_PL_O,MH,ID,nClose,Duration,place_Y
54237,0,0,0,0,0,0,1,0,-1,-1,0,0,1,0,0,0,0,0,0,1,0,3,122,F
54256,0,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,1,-1,-1,-1,0,0,0,-1,1,2,122,F
54269,0,0,0,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,3,91,F
54285,0,0,0,0,1,1,-1,-1,0,-1,0,0,0,-1,0,0,0,0,0,-1,0,2,245,F
54390,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,-1,0,2,62,F
54394,-1,-1,-1,0,0,1,1,0,-1,1,0,-1,0,0,0,0,0,0,0,-1,0,2,61,F
54427,-1,0,0,1,0,0,-1,-1,1,0,1,0,0,-1,0,0,0,0,0,-1,0,2,306,T
54505,0,0,0,0,-1,-1,-1,0,-1,-1,0,0,1,0,0,0,0,0,0,-1,0,3,92,F
54538,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0,0,1,-1,0,0,1,0,1,245,F
54586,0,0,0,1,0,0,1,0,1,-1,0,0,1,-1,0,0,0,0,0,-1,-1,4,214,T
54600,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,2,276,F
54642,1,0,-1,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,2,91,F
54680,-1,0,0,0,0,-1,-1,0,-1,1,0,0,0,0,0,-1,0,0,0,1,0,3,366,F
54686,0,0,0,1,0,1,-1,0,1,1,0,0,0,0,0,0,1,0,0,-1,0,2,62,T
54748,0,0,0,-1,0,-1,1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,2,121,F
54758,1,-1,-1,0,-1,-1,-1,0,0,1,0,-1,-1,1,0,0,0,0,0,1,0,3,91,F
54781,0,-1,0,-1,1,-1,-1,0,0,-1,0,0,0,0,1,1,1,-1,0,-1,0,1,92,F
54788,-1,1,0,-1,-1,-1,1,0,-1,1,-1,0,1,-1,-1,-1,-1,0,-1,-1,0,2,61,F
54814,-1,0,-1,0,-1,-1,1,0,1,-1,-1,-1,0,-1,0,0,0,0,0,-1,0,2,62,F
54856,0,-1,0,0,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,0,-1,-1,0,1,153,F
54859,0,-1,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,2,184,F
54874,-1,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,0,0,-1,0,0,-1,-1,0,3,215,F
54935,1,0,0,0,0,0,1,0,0,-1,0,-1,0,1,0,0,0,0,0,1,0,3,215,F
54949,0,0,0,0,0,-1,-1,-1,0,-1,0,0,1,0,0,0,0,0,0,-1,0,2,31,F
54950,1,0,0,0,0,-1,1,-1,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,2,215,F
54954,0,-1,-1,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,3,31,F
54968,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,1,0,3,153,T
55040,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,0,1,0,1,1,0,-1,-1,0,4,213,F
55059,0,0,0,0,0,-1,1,-1,1,0,0,0,0,-1,0,0,0,0,0,-1,-1,2,62,F
55101,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,2,31,F
55112,-1,-1,0,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,0,-1,-1,0,2,92,F
55133,-1,-1,-1,0,1,-1,-1,0,-1,-1,0,-1,0,0,0,0,1,0,0,-1,0,2,62,F
55136,-1,-1,-1,0,0,-1,-1,0,-1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,2,61,F
55175,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,3,62,F
55198,1,0,0,-1,1,-1,1,-1,-1,-1,0,-1,0,0,0,0,0,0,0,-1,0,3,60,F
55219,0,-1,-1,-1,0,-1,1,0,1,-1,0,-1,0,-1,0,0,1,1,0,1,-1,3,276,F
55236,0,0,0,0,0,0,-1,0,-1,-1,0,0,1,0,0,0,-1,-1,0,-1,0,2,92,F
55245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,123,F
55273,0,1,0,1,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,123,T
55335,-1,0,0,0,-1,-1,-1,0,0,-1,1,-1,0,-1,-1,-1,-1,0,-1,-1,0,3,276,F
55383,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,0,0,0,0,-1,0,2,92,F
55392,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,0,3,92,F
55504,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,2,121,F
55525,0,0,0,0,0,-1,1,0,0,1,0,0,0,1,0,-1,0,0,0,1,0,2,153,F
55600,-1,0,-1,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,0,0,-1,-1,0,3,337,F
55615,0,0,0,0,1,-1,-1,0,-1,1,0,1,0,-1,1,1,-1,0,0,1,0,2,122,F
55623,-1,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,2,337,F
55700,0,0,-1,0,0,-1,1,-1,-1,-1,0,-1,0,1,0,-1,0,0,-1,-1,0,3,61,F
55719,0,1,0,1,0,-1,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,-1,0,4,184,T
55823,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1,1,0,-1,0,2,184,F
55839,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,3,153,F
55841,-1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,31,F
55869,0,0,0,0,0,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,-1,0,2,123,F
55881,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,-1,1,0,0,0,-1,0,2,245,F
55993,-1,0,-1,0,1,-1,-1,0,0,-1,0,-1,1,-1,0,0,0,0,0,-1,0,2,91,F
56007,0,0,0,0,-1,-1,-1,0,0,-1,1,1,0,1,0,-1,0,0,-1,1,0,2,397,F
56008,-1,0,0,1,-1,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,0,3,306,T
56103,0,0,0,0,0,1,1,-1,0,-1,0,0,0,-1,0,0,0,0,0,1,0,3,62,F
56115,0,-1,-1,0,1,-1,1,0,0,1,0,0,1,-1,0,0,0,0,0,1,0,2,31,F
56122,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,123,F
56127,0,0,0,0,0,0,1,0,1,-1,0,0,-1,-1,0,0,0,0,0,1,0,2,153,F
56141,0,0,0,0,0,-1,-1,0,-1,0,1,0,0,0,0,-1,0,0,-1,-1,0,2,92,F
56156,0,0,0,0,0,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,0,0,-1,0,2,62,F
56183,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,1,0,1,0,0,1,0,2,337,F
56191,0,0,0,0,0,-1,1,0,1,1,-1,-1,0,-1,0,0,0,0,0,0,0,3,366,F
56197,0,0,0,0,-1,-1,-1,0,-1,-1,0,1,0,1,-1,0,0,0,0,1,0,2,62,F
56237,0,0,0,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,397,T
56265,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,275,F
56306,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,2,123,F
56314,1,0,0,0,0,1,1,0,-1,1,0,0,0,-1,0,-1,0,0,0,-1,0,2,61,F
56318,-1,-1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,2,397,T
56319,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,2,366,F
56370,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,2,153,F
56397,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,3,92,F
56405,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,0,0,1,1,0,-1,0,2,92,T
56490,0,0,0,0,-1,-1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,153,F
56499,0,0,0,0,-1,1,1,0,1,1,0,-1,0,0,-1,-1,0,0,-1,-1,0,2,91,F
56504,0,-1,0,0,0,1,1,0,-1,1,0,1,-1,1,0,-1,0,0,-1,-1,0,2,215,F
56525,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,3,184,F
56531,1,-1,-1,0,0,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,-1,0,3,62,F
56538,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,92,F
56549,0,0,0,0,0,0,-1,0,1,0,-1,-1,0,0,0,0,0,0,0,-1,0,2,92,F
56561,0,0,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,2,61,F
56588,-1,0,0,0,0,-1,-1,0,1,-1,0,-1,1,-1,0,0,0,0,0,-1,0,2,62,F
56638,0,0,0,1,0,1,-1,0,0,-1,1,0,0,0,0,-1,0,0,0,-1,0,2,397,T
56660,0,0,0,0,-1,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,2,61,F
56685,0,0,0,-1,-1,-1,1,-1,1,1,-1,0,0,1,0,1,1,1,0,1,0,2,366,F
56693,1,0,-1,0,0,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,-1,0,3,123,F
56725,1,1,0,0,-1,0,1,0,-1,1,0,-1,0,-1,0,0,0,0,0,1,0,2,275,F
56744,0,0,0,0,0,-1,1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,-1,2,153,F
56768,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,1,-1,1,-1,0,0,-1,1,0,2,92,F
56799,-1,0,0,0,0,-1,-1,0,-1,-1,0,0,0,1,0,0,0,0,0,-1,0,2,62,F
56804,0,0,0,1,0,1,-1,-1,1,-1,1,0,0,1,0,0,0,0,0,-1,0,3,184,T
56813,-1,0,0,0,1,0,-1,-1,1,1,0,0,-1,0,0,-1,1,0,0,-1,0,2,306,F
56840,1,0,0,-1,0,-1,-1,-1,1,-1,-1,0,0,-1,1,-1,0,0,-1,-1,0,3,215,F
56847,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,92,F
56860,0,0,0,1,1,1,-1,0,-1,-1,-1,1,0,0,-1,1,0,0,0,-1,0,3,123,T
56865,0,0,0,0,0,1,1,0,1,1,0,-1,0,1,0,-1,0,0,-1,1,0,2,153,F
56912,0,0,0,0,1,1,1,-1,0,1,0,0,0,0,0,-1,0,0,-1,1,0,2,29,F
56925,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,F
57046,0,0,0,0,0,-1,1,-1,-1,0,0,0,0,-1,0,0,0,0,0,1,0,2,245,F
57088,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,305,T
57145,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,2,31,F
57158,0,0,0,0,0,-1,1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,1,0,2,31,F
57164,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,2,153,T
57171,0,0,0,0,1,-1,-1,0,1,-1,0,-1,0,0,0,1,0,0,0,-1,0,2,30,F
57217,0,0,0,0,0,-1,1,-1,0,1,0,0,0,-1,0,0,0,0,0,-1,0,2,184,F
57274,0,-1,-1,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,2,91,F
57303,1,0,0,0,0,1,1,0,-1,-1,-1,-1,0,-1,0,0,0,0,0,1,-1,3,153,F
57410,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,153,F
57436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,60,F
57444,-1,0,-1,0,1,0,1,0,0,1,0,0,0,0,0,-1,0,0,-1,-1,0,3,31,F
57490,0,0,0,0,0,0,1,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,2,275,F
57492,-1,0,0,0,1,1,1,0,0,-1,-1,0,0,-1,0,0,0,0,0,-1,0,2,276,F
57509,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,-1,0,0,0,-1,0,3,276,F
57525,-1,0,0,1,0,0,1,0,0,1,0,0,0,0,-1,1,-1,-1,0,-1,0,2,92,T
57556,1,0,0,0,-1,1,-1,0,-1,-1,-1,1,0,0,0,-1,0,0,0,-1,0,3,92,F
57623,0,0,0,-1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,F
57630,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,1,0,4,184,T
57663,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0,-1,0,3,123,F
57683,0,-1,0,1,1,-1,1,0,1,1,1,-1,0,-1,0,0,0,0,0,1,0,3,184,T
57697,0,0,0,-1,-1,-1,-1,-1,1,-1,1,0,1,1,0,1,-1,0,0,-1,0,1,92,F
57698,-1,0,0,0,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,0,0,0,-1,0,2,153,F
57728,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,92,F
57732,0,0,0,-1,-1,-1,1,-1,0,1,-1,-1,0,-1,0,0,0,0,0,1,0,3,335,F
57744,0,0,0,1,0,1,1,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,2,397,T
57759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,62,F
57816,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,306,F
57840,0,0,0,1,0,-1,-1,0,0,0,1,0,0,-1,0,-1,0,0,0,1,0,3,153,T
57870,1,0,0,1,0,-1,-1,0,0,-1,0,0,-1,-1,0,0,1,-1,0,-1,0,1,123,T
57887,0,0,0,0,0,0,1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,0,2,92,F
57972,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,0,-1,1,0,0,-1,0,2,245,F
58022,0,1,-1,1,0,1,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,2,215,T
58040,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,-1,0,2,31,F
58080,0,0,0,0,-1,1,1,-1,-1,1,0,0,0,-1,0,-1,0,0,-1,-1,0,3,153,F
58092,0,0,0,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,2,62,F
58181,0,0,0,0,0,0,1,0,1,1,-1,-1,0,-1,0,0,0,0,0,-1,0,2,92,F
58232,-1,-1,-1,0,-1,1,-1,0,-1,-1,-1,-1,0,-1,0,-1,1,-1,-1,-1,0,2,184,F
58245,0,0,0,0,0,-1,-1,-1,1,1,0,0,0,-1,0,0,0,0,0,-1,0,3,61,F
58280,0,0,0,0,0,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,0,3,92,F
58291,-1,0,0,0,0,1,-1,0,-1,-1,0,0,0,-1,0,-1,1,-1,0,-1,0,3,123,F
58302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,214,F
58339,-1,0,0,0,0,1,-1,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,2,337,F
58347,0,0,0,0,-1,0,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,0,0,-1,0,1,92,F
58379,-1,0,0,-1,-1,-1,-1,0,-1,-1,1,0,0,1,0,-1,0,0,0,1,0,4,276,F
58381,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,214,F
58383,0,-1,-1,0,0,1,1,0,0,1,1,0,0,-1,0,0,-1,0,0,1,0,2,122,F
58406,0,0,0,-1,0,1,-1,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,2,92,F
58427,0,0,0,-1,-1,0,-1,0,0,-1,0,0,0,0,0,0,1,0,0,-1,0,2,153,F
58428,0,0,0,1,0,-1,-1,0,1,1,1,0,0,0,0,-1,0,0,-1,-1,0,3,215,T
58431,1,0,0,0,0,-1,-1,0,-1,-1,0,0,1,0,0,-1,-1,0,-1,-1,0,1,61,F
58447,0,0,0,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,0,0,0,0,1,0,2,61,F
58451,0,0,0,0,-1,-1,1,0,-1,-1,0,-1,0,0,0,0,0,0,-1,-1,0,2,61,F
58463,0,0,0,0,-1,1,1,-1,-1,-1,-1,0,0,0,0,-1,0,0,-1,-1,0,2,61,F
58492,-1,0,0,0,0,1,-1,-1,1,1,0,0,1,-1,0,0,0,0,0,1,0,2,123,F
58552,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,0,0,0,-1,0,0,0,-1,0,2,245,T
58561,0,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,62,T
58583,0,-1,-1,1,0,-1,1,0,1,-1,1,-1,0,-1,0,0,0,0,0,-1,0,3,215,T
58618,0,0,0,1,0,-1,-1,0,-1,-1,0,0,-1,1,0,-1,0,0,-1,-1,0,2,337,T
58638,0,1,0,0,0,1,1,-1,1,0,0,0,0,-1,0,-1,-1,0,-1,-1,0,3,184,F
58643,0,0,0,0,0,-1,-1,-1,0,-1,0,0,0,1,0,0,0,0,0,1,0,2,184,F
58668,-1,0,0,0,0,0,-1,0,1,0,0,0,-1,-1,0,0,0,0,0,-1,0,2,31,F
58697,0,0,0,1,0,0,-1,0,-1,0,-1,-1,0,0,1,0,1,1,0,-1,0,1,337,T
58702,0,0,0,0,0,0,1,0,0,1,1,0,0,-1,0,0,0,0,0,-1,0,2,183,F
58704,1,1,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,F
58712,0,-1,-1,0,1,1,1,0,0,1,0,1,0,-1,0,0,0,0,0,-1,0,3,123,F
58723,-1,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,-1,1,0,1,0,0,-1,0,1,184,F
58734,-1,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,1,-1,-1,0,-1,0,2,31,F
58735,-1,0,0,0,0,-1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,-1,0,3,90,F
58761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,184,F
58784,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,-1,0,0,-1,-1,0,2,275,F
58787,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,1,0,0,-1,0,1,337,F
58802,-1,1,0,0,0,1,1,-1,-1,1,-1,-1,0,0,0,0,0,0,0,-1,0,3,184,F
58824,-1,0,0,0,0,-1,-1,0,-1,1,-1,0,-1,0,0,-1,1,0,0,-1,0,3,306,F
58844,1,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,2,123,F
58857,-1,0,-1,1,-1,1,-1,0,0,-1,0,0,0,0,0,-1,0,0,-1,1,0,2,276,T
58973,1,0,0,1,0,1,1,0,1,-1,-1,0,-1,-1,1,0,0,0,0,-1,0,2,306,T
58994,0,0,0,0,-1,1,-1,-1,-1,-1,0,-1,0,1,0,-1,0,0,0,-1,0,2,31,F
58998,0,-1,-1,1,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,1,0,2,245,T
58999,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,121,F
59012,1,0,0,0,0,1,-1,0,0,-1,0,0,0,-1,0,-1,1,0,0,-1,0,2,397,F
59034,0,-1,-1,0,0,1,1,0,1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,2,92,F
59036,1,0,0,0,1,0,1,0,1,1,0,1,-1,-1,0,-1,0,0,-1,-1,0,2,61,F
59054,0,0,0,1,-1,-1,1,0,-1,1,0,0,1,-1,0,-1,-1,-1,-1,-1,0,2,123,T
59086,0,0,0,0,0,1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,91,F
59093,0,0,0,0,-1,-1,-1,0,1,-1,1,1,-1,-1,0,-1,0,0,-1,-1,0,2,62,F
59110,0,-1,-1,0,-1,-1,1,0,0,1,0,1,0,0,0,-1,0,0,-1,-1,0,2,123,F
59156,0,1,0,0,1,1,-1,0,1,-1,0,0,0,-1,0,0,0,0,0,-1,0,2,61,F
59162,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,0,-1,-1,0,2,153,F
59180,0,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,2,60,F
59226,0,-1,-1,1,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,2,215,T
59233,0,0,0,0,0,-1,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,2,60,F
59263,0,0,0,0,-1,-1,1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,3,60,F
59282,0,-1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,1,62,F
59384,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,1,-1,1,-1,-1,-1,0,-1,0,2,123,F
59398,-1,0,0,0,0,-1,-1,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,2,153,F
59433,0,0,0,-1,-1,0,-1,-1,1,-1,0,1,0,0,1,-1,-1,-1,0,1,-1,2,306,F
59457,1,0,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0,0,-1,0,0,-1,-1,0,3,276,F
59458,0,0,0,1,1,-1,1,0,-1,0,0,0,0,-1,1,-1,-1,0,0,-1,0,2,92,T
59465,1,0,-1,0,0,0,-1,0,0,-1,0,-1,0,0,0,0,1,0,0,0,0,2,92,F
59476,-1,0,0,0,0,0,1,0,1,-1,-1,0,0,-1,0,0,0,0,0,1,0,2,152,F
59486,0,0,0,1,1,-1,-1,0,-1,-1,0,-1,1,0,1,0,0,0,0,-1,0,2,215,T
59512,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,2,62,F
59576,0,-1,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,2,121,F
59592,-1,0,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,0,0,-1,0,0,-1,-1,0,2,62,F
59605,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,2,62,F
59632,0,0,0,0,0,-1,1,0,-1,-1,0,0,1,0,0,1,-1,0,0,-1,0,2,184,F
59661,1,0,0,0,-1,-1,1,0,0,1,0,0,0,0,1,1,1,-1,-1,-1,0,2,183,F
59663,0,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,2,62,F
59677,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,92,F
59679,-1,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,-1,0,-1,-1,0,-1,-1,0,2,184,F
59693,-1,0,0,1,1,-1,-1,0,1,-1,-1,0,0,-1,1,-1,1,1,0,-1,0,1,366,T
59697,0,0,0,0,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,2,276,F
59717,0,-1,-1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,1,1,0,-1,0,1,337,T
59722,0,0,0,1,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,2,92,T
59765,1,0,0,0,0,0,1,0,0,1,0,-1,0,-1,0,0,0,0,0,1,0,2,0,F
59783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,92,T
59798,0,1,0,1,0,1,-1,0,0,-1,1,0,0,0,0,-1,0,0,0,-1,0,2,123,T
