"CASE_ID","Placement","Housing","BasicNeeds","FSC","PlacementAsY","CloseTimes","Duration","duration2"
61740,FALSE,FALSE,TRUE,FALSE,FALSE,1,30,30
61745,FALSE,FALSE,TRUE,FALSE,TRUE,1,184,NA
61746,FALSE,TRUE,TRUE,TRUE,FALSE,1,184,NA
61747,FALSE,FALSE,TRUE,FALSE,FALSE,1,153,NA
61748,FALSE,TRUE,TRUE,FALSE,FALSE,1,62,62
61749,TRUE,TRUE,TRUE,FALSE,FALSE,1,153,NA
61750,FALSE,TRUE,TRUE,FALSE,FALSE,1,92,92
61752,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,NA
61753,FALSE,FALSE,TRUE,TRUE,TRUE,1,153,NA
61765,FALSE,TRUE,TRUE,FALSE,TRUE,1,153,NA
61768,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,NA
61778,FALSE,TRUE,TRUE,FALSE,FALSE,1,31,31
61779,FALSE,FALSE,FALSE,FALSE,TRUE,1,30,30
61780,FALSE,FALSE,FALSE,FALSE,TRUE,1,153,NA
61781,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,123
61782,FALSE,FALSE,FALSE,FALSE,FALSE,1,122,122
61789,FALSE,FALSE,TRUE,FALSE,TRUE,1,61,61
61790,FALSE,FALSE,TRUE,FALSE,TRUE,1,153,NA
61792,FALSE,TRUE,TRUE,TRUE,FALSE,1,30,30
61794,FALSE,FALSE,TRUE,FALSE,FALSE,1,153,153
61795,FALSE,FALSE,TRUE,FALSE,FALSE,1,153,153
61797,FALSE,FALSE,TRUE,FALSE,FALSE,1,153,NA
61800,FALSE,TRUE,FALSE,FALSE,FALSE,1,153,NA
61813,FALSE,TRUE,TRUE,TRUE,FALSE,1,122,122
61814,FALSE,FALSE,TRUE,FALSE,TRUE,1,153,NA
61816,FALSE,TRUE,TRUE,TRUE,FALSE,1,91,91
61817,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,NA
61818,FALSE,FALSE,FALSE,FALSE,FALSE,1,91,91
61819,FALSE,TRUE,FALSE,FALSE,FALSE,1,153,NA
61825,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,NA
61828,FALSE,TRUE,TRUE,FALSE,TRUE,1,153,NA
61830,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
61831,FALSE,FALSE,FALSE,FALSE,TRUE,1,153,NA
61839,TRUE,FALSE,TRUE,FALSE,TRUE,1,153,NA
61840,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
61842,FALSE,FALSE,FALSE,FALSE,TRUE,1,153,NA
61843,FALSE,TRUE,TRUE,TRUE,FALSE,1,122,122
61844,FALSE,TRUE,TRUE,FALSE,FALSE,1,153,NA
61848,FALSE,TRUE,TRUE,TRUE,FALSE,1,153,153
61849,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
61858,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61859,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,NA
61860,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
61865,FALSE,FALSE,TRUE,FALSE,TRUE,1,123,NA
61867,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
61869,TRUE,TRUE,TRUE,FALSE,FALSE,1,30,30
61870,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,153
61871,FALSE,FALSE,TRUE,FALSE,TRUE,1,122,122
61873,TRUE,TRUE,TRUE,FALSE,FALSE,1,31,31
61877,FALSE,FALSE,FALSE,FALSE,TRUE,1,123,NA
61879,FALSE,FALSE,FALSE,FALSE,FALSE,1,-30,-30
61881,FALSE,TRUE,TRUE,FALSE,TRUE,1,153,NA
61882,FALSE,TRUE,TRUE,FALSE,FALSE,1,123,NA
61887,FALSE,TRUE,TRUE,FALSE,FALSE,1,61,61
61888,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
61889,FALSE,TRUE,TRUE,TRUE,TRUE,1,123,NA
61890,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61891,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
61892,FALSE,FALSE,TRUE,FALSE,TRUE,1,123,NA
61893,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,NA
61894,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61896,TRUE,TRUE,TRUE,FALSE,FALSE,1,123,NA
61897,FALSE,TRUE,TRUE,FALSE,FALSE,1,31,31
61900,FALSE,TRUE,TRUE,TRUE,FALSE,1,123,NA
61902,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61903,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61905,FALSE,TRUE,TRUE,TRUE,TRUE,1,123,NA
61906,FALSE,TRUE,TRUE,FALSE,FALSE,1,123,NA
61908,FALSE,FALSE,TRUE,FALSE,TRUE,1,61,61
61910,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61911,TRUE,FALSE,TRUE,FALSE,FALSE,1,123,NA
61912,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61913,FALSE,FALSE,TRUE,FALSE,TRUE,1,123,NA
61914,FALSE,TRUE,TRUE,FALSE,TRUE,1,123,NA
61916,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,NA
61919,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61922,FALSE,TRUE,TRUE,FALSE,TRUE,1,123,NA
61923,FALSE,TRUE,TRUE,FALSE,FALSE,1,31,31
61924,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61925,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,123
61926,FALSE,FALSE,FALSE,FALSE,TRUE,1,123,NA
61927,FALSE,FALSE,TRUE,FALSE,TRUE,1,153,NA
61929,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61930,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
61931,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61932,FALSE,FALSE,TRUE,FALSE,FALSE,1,153,NA
61933,TRUE,TRUE,TRUE,TRUE,FALSE,1,123,NA
61934,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61935,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
61936,TRUE,TRUE,TRUE,FALSE,TRUE,1,30,30
61937,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61943,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0
61944,TRUE,TRUE,TRUE,FALSE,TRUE,1,92,92
61945,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
61946,FALSE,FALSE,FALSE,FALSE,TRUE,1,153,NA
61950,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61951,FALSE,FALSE,TRUE,FALSE,TRUE,1,123,NA
61952,TRUE,TRUE,TRUE,FALSE,FALSE,1,123,NA
61953,FALSE,TRUE,TRUE,FALSE,FALSE,1,123,NA
61954,FALSE,FALSE,TRUE,FALSE,TRUE,1,123,NA
61955,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
61959,FALSE,FALSE,FALSE,FALSE,TRUE,1,123,NA
61960,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61963,FALSE,FALSE,TRUE,TRUE,FALSE,1,123,NA
61966,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61967,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
61968,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
61969,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
61973,TRUE,FALSE,TRUE,TRUE,FALSE,1,92,92
61979,FALSE,FALSE,FALSE,FALSE,FALSE,1,153,NA
61980,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
61981,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61983,FALSE,FALSE,TRUE,TRUE,TRUE,1,92,92
61985,FALSE,TRUE,TRUE,FALSE,TRUE,1,123,NA
61986,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0
61987,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0
61988,FALSE,TRUE,TRUE,FALSE,FALSE,1,123,NA
61990,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61991,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61992,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
61993,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
61994,TRUE,TRUE,TRUE,TRUE,FALSE,1,92,92
61995,FALSE,FALSE,TRUE,TRUE,TRUE,1,123,NA
61996,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
61997,TRUE,FALSE,TRUE,FALSE,TRUE,1,61,61
61998,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
61999,FALSE,FALSE,FALSE,FALSE,TRUE,1,123,NA
62007,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
62008,TRUE,FALSE,TRUE,TRUE,TRUE,1,123,NA
62014,FALSE,FALSE,TRUE,FALSE,TRUE,1,123,NA
62016,FALSE,TRUE,TRUE,TRUE,TRUE,1,61,61
62030,FALSE,FALSE,FALSE,TRUE,FALSE,1,123,NA
62031,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
62032,FALSE,TRUE,TRUE,FALSE,FALSE,1,123,123
62033,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
62034,TRUE,FALSE,TRUE,FALSE,TRUE,1,92,NA
62035,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
62040,FALSE,FALSE,FALSE,FALSE,TRUE,1,92,NA
62041,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
62042,FALSE,TRUE,TRUE,FALSE,FALSE,1,92,NA
62043,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62044,FALSE,TRUE,TRUE,FALSE,FALSE,1,123,NA
62047,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62048,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
62049,FALSE,FALSE,TRUE,FALSE,TRUE,1,123,NA
62051,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
62054,FALSE,FALSE,TRUE,TRUE,TRUE,1,92,NA
62058,FALSE,FALSE,TRUE,TRUE,FALSE,1,92,NA
62060,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62061,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62064,TRUE,TRUE,TRUE,FALSE,FALSE,1,92,NA
62065,FALSE,FALSE,TRUE,FALSE,TRUE,1,92,NA
62067,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62069,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
62070,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62071,FALSE,TRUE,FALSE,FALSE,TRUE,1,92,NA
62072,FALSE,TRUE,FALSE,TRUE,TRUE,1,92,NA
62075,TRUE,TRUE,TRUE,FALSE,FALSE,1,30,30
62077,FALSE,TRUE,FALSE,FALSE,FALSE,1,92,NA
62078,TRUE,TRUE,TRUE,FALSE,FALSE,1,92,NA
62080,FALSE,FALSE,TRUE,FALSE,FALSE,1,184,NA
62081,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62084,TRUE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62085,TRUE,TRUE,TRUE,FALSE,FALSE,1,123,NA
62087,FALSE,TRUE,TRUE,FALSE,FALSE,1,30,30
62088,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
62089,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
62090,TRUE,FALSE,TRUE,FALSE,TRUE,1,92,NA
62091,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62092,FALSE,TRUE,TRUE,FALSE,FALSE,1,92,NA
62093,FALSE,TRUE,TRUE,FALSE,FALSE,1,31,31
62094,FALSE,FALSE,FALSE,FALSE,TRUE,1,31,31
62095,FALSE,FALSE,FALSE,FALSE,FALSE,1,123,NA
62096,FALSE,TRUE,FALSE,FALSE,FALSE,1,123,123
62097,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0
62098,FALSE,TRUE,TRUE,FALSE,FALSE,1,92,NA
62099,FALSE,TRUE,TRUE,FALSE,FALSE,1,92,NA
62101,TRUE,FALSE,TRUE,FALSE,FALSE,1,123,NA
62110,FALSE,TRUE,TRUE,FALSE,FALSE,1,123,NA
62112,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
62113,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
62114,FALSE,FALSE,TRUE,FALSE,TRUE,1,92,NA
62115,TRUE,TRUE,TRUE,FALSE,FALSE,1,92,NA
62117,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62119,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62121,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62122,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62123,TRUE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62124,FALSE,TRUE,TRUE,FALSE,TRUE,1,92,NA
62125,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62126,TRUE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62127,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
62132,TRUE,TRUE,TRUE,FALSE,FALSE,1,92,NA
62133,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0
62134,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62135,FALSE,TRUE,TRUE,FALSE,FALSE,1,30,30
62136,FALSE,FALSE,FALSE,FALSE,TRUE,1,92,NA
62137,FALSE,TRUE,FALSE,TRUE,FALSE,1,30,30
62138,TRUE,FALSE,TRUE,TRUE,TRUE,1,92,NA
62144,FALSE,TRUE,FALSE,FALSE,FALSE,1,92,NA
62146,TRUE,FALSE,FALSE,FALSE,FALSE,1,92,NA
62147,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62148,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
62149,TRUE,TRUE,TRUE,FALSE,TRUE,1,30,30
62150,FALSE,FALSE,FALSE,FALSE,TRUE,1,92,NA
62153,FALSE,FALSE,TRUE,TRUE,FALSE,1,92,NA
62156,TRUE,TRUE,TRUE,FALSE,FALSE,1,61,61
62158,FALSE,FALSE,FALSE,TRUE,FALSE,1,30,30
62163,TRUE,FALSE,TRUE,FALSE,TRUE,1,62,NA
62165,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
62166,TRUE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62168,FALSE,TRUE,TRUE,FALSE,FALSE,1,30,30
62169,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
62173,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62177,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62178,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62179,FALSE,FALSE,TRUE,TRUE,FALSE,1,62,NA
62181,FALSE,FALSE,FALSE,FALSE,TRUE,1,92,NA
62184,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62186,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62188,FALSE,FALSE,TRUE,TRUE,FALSE,1,62,NA
62189,FALSE,TRUE,TRUE,TRUE,FALSE,1,62,NA
62196,TRUE,FALSE,TRUE,TRUE,FALSE,1,123,NA
62197,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62198,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
62199,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
62202,FALSE,FALSE,TRUE,FALSE,FALSE,1,30,30
62204,TRUE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62205,TRUE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62208,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,62
62209,TRUE,TRUE,TRUE,FALSE,TRUE,1,62,NA
62211,TRUE,FALSE,FALSE,FALSE,TRUE,1,62,NA
62212,FALSE,FALSE,TRUE,FALSE,TRUE,1,62,NA
62213,FALSE,FALSE,TRUE,TRUE,FALSE,1,62,NA
62214,FALSE,TRUE,FALSE,FALSE,FALSE,1,92,NA
62219,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
62220,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0
62221,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62222,FALSE,FALSE,FALSE,FALSE,TRUE,1,30,30
62228,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62230,FALSE,FALSE,TRUE,TRUE,FALSE,1,31,31
62232,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62235,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62237,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
62244,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62248,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62249,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62250,FALSE,FALSE,FALSE,FALSE,TRUE,1,62,NA
62251,FALSE,TRUE,TRUE,FALSE,FALSE,1,62,NA
62252,FALSE,FALSE,FALSE,FALSE,FALSE,1,30,30
62253,FALSE,FALSE,TRUE,FALSE,FALSE,1,30,30
62254,FALSE,TRUE,TRUE,TRUE,FALSE,1,62,NA
62255,FALSE,TRUE,TRUE,FALSE,TRUE,1,62,NA
62258,FALSE,TRUE,TRUE,FALSE,FALSE,1,62,NA
62262,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62263,FALSE,FALSE,TRUE,FALSE,TRUE,1,62,NA
62269,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62271,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,0
62274,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0
62275,TRUE,FALSE,FALSE,FALSE,FALSE,1,184,NA
62276,FALSE,TRUE,FALSE,FALSE,FALSE,1,62,NA
62277,TRUE,TRUE,TRUE,TRUE,TRUE,1,62,NA
62279,FALSE,FALSE,FALSE,FALSE,TRUE,1,62,NA
62280,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
62282,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62283,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62284,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62285,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62286,FALSE,FALSE,FALSE,FALSE,TRUE,1,62,NA
62287,FALSE,FALSE,FALSE,FALSE,TRUE,1,62,NA
62288,TRUE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62289,FALSE,TRUE,TRUE,FALSE,FALSE,1,62,NA
62290,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,31
62291,FALSE,TRUE,TRUE,FALSE,FALSE,1,62,NA
62292,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62293,FALSE,FALSE,TRUE,TRUE,FALSE,1,62,NA
62294,FALSE,TRUE,TRUE,FALSE,FALSE,1,62,NA
62295,FALSE,FALSE,TRUE,FALSE,FALSE,1,62,NA
62296,TRUE,TRUE,TRUE,FALSE,TRUE,1,31,31
62299,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,31
62301,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,92
62304,FALSE,TRUE,TRUE,TRUE,FALSE,1,31,31
62305,TRUE,TRUE,TRUE,FALSE,FALSE,1,62,NA
62306,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
62307,FALSE,FALSE,TRUE,FALSE,FALSE,1,92,NA
62313,FALSE,TRUE,FALSE,TRUE,FALSE,1,31,31
62314,FALSE,TRUE,FALSE,FALSE,FALSE,1,62,62
62320,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
62321,FALSE,FALSE,FALSE,FALSE,FALSE,1,31,31
62323,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
62327,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62331,TRUE,FALSE,TRUE,TRUE,FALSE,1,31,31
62334,FALSE,TRUE,TRUE,FALSE,TRUE,1,245,NA
62335,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
62336,FALSE,TRUE,TRUE,FALSE,FALSE,1,184,NA
62337,FALSE,FALSE,FALSE,FALSE,FALSE,1,92,92
62339,FALSE,FALSE,FALSE,FALSE,FALSE,1,62,NA
62349,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
62351,FALSE,FALSE,TRUE,FALSE,TRUE,1,31,31
62355,FALSE,FALSE,TRUE,FALSE,FALSE,1,61,61
62365,TRUE,TRUE,TRUE,FALSE,FALSE,1,276,NA
62380,FALSE,FALSE,TRUE,FALSE,FALSE,1,31,31
62381,FALSE,FALSE,FALSE,FALSE,FALSE,1,306,306
62390,FALSE,TRUE,TRUE,TRUE,FALSE,1,31,31
62392,TRUE,TRUE,FALSE,TRUE,FALSE,1,62,NA
62394,FALSE,TRUE,FALSE,FALSE,FALSE,1,31,31
62403,FALSE,FALSE,FALSE,FALSE,FALSE,1,61,61
62409,FALSE,FALSE,TRUE,TRUE,FALSE,1,62,NA
62456,TRUE,TRUE,FALSE,TRUE,FALSE,1,306,306
62465,FALSE,FALSE,TRUE,FALSE,FALSE,1,123,NA
